Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
43445,coin of the realm,Noun,The legal money of a country," law, dated","Synonym: legal tender [1769, William Blackstone, Of High Treason, in Commentaries on the Laws of England, book IV (Of Public Wrongs), Oxford: Printed at the Clarendon Press, OCLC 65350522, page 89:[I]t was thought expedient by tatute 1 Mar. t. 2. c. 6. to revive pecies thereof; viz. 1. That if any peron falely forge or counterfeit any uch kind of coin of gold or ilver, as is not the proper coin of this realm, [...] uch offences hall be deemed high treaon.] [1774 July, Remarks on the Late Proclamation Concerning the Gold Coin, in Sylvanus Urban [pseudonym; Edward Cave], editor, The Gentlemans Magazine, and Historical Chronicle, volume XLIV, London: Printed[], for D[avid] Henry, and sold by F[rancis] Newbery,[], OCLC 192374019, page 309:The late Proclamation for regulating the Gold Coin refers to the Reolution or Order of the Lords of the Treaury, dated July 24, 1773; [...] [T]he third Clas in the above Table is ultimately to be the only tandard Gold Coin of the Realm.] 1835, Thomas Stephen, The Rise, Progress, and Gradual Improvement of the Laws of England, in The Book of the Constitution of Great Britain:[], Glasgow; Edinburgh: Blackie Son,[]; Dublin: W. Curry, Jun., Co.; London: Simpkin Marshall, OCLC 63002787, pages 275276:In the year 1819, Sir Robert Peel brought in a bill, and which finally passed both houses, and received the royal assent on the 2nd July, for continuing the restrictions contained in several acts of parliament, on payments in cash by the bank of England, until the 1st day of May, 1823, and to provide for the gradual resumption of cash payments: [...] VIII. After the first day of May, 1822, the bank of England, if they shall think fit, may pay or exchange the lawful coin of the realm, for any of their own notes, payable on demand. 1840, Henry Roscoe; T[homas] C[olpitts] Granger, Coining, in A Digest of the Law of Evidence in Criminal Cases, 2nd edition, London: Saunders and Benning,[], (successors to J[oseph] Butterworth and Son,)[], OCLC 504762805, page 357:Upon an indictment under the statute, it must be proved that the coin was counterfeit, in the same manner as in cases of counterfeiting the coin of the realm, [...] 1930 September, Jay T. Stocking, Immortal Money, in Samuel McCrea Cavert, editor, Federal Council Bulletin: A Journal of Religious Cooperation and Interchurch Activities, volume XIII, number 7, New York, N.Y.: Federal Council of the Churches of Christ in America, ISSN 1080-918X, OCLC 718428550, page 12, column 1:An American traveler, let us say, lands at Calais with a pocket full of American money; his purse may fairly bulge. But he cannot buy so much as a newspaper or a breakfast roll with it. As far as his ability to purchase the very necessities of life is concerned, he might as well be penniless. His American money is worthless to him on that other shore until he has exchanged it for the coin of the realm. 2004, William J. Bernstein, A Hypothesis of Wealth, in The Birth of Plenty: How the Prosperity of the Modern World was Created, New York, N.Y.: McGraw-Hill, DOI:10.1036/007144291X, ISBN, page 29:Early in the second millennium, the spread of the money economy eroded and eventually destroyed feudalism. The moment that a peasant could sell his labor to the highest bidder, the ties that bound servant and master dissolved. [...] Not only were individuals able to buy their freedom with coin of the realm; at times, entire villages did so, as when the northern French city of Coucy-le-Chteau bought its charter of liberties from the penniless widow of the lord for 140 livres in 1197.",False,False,False,False
44103,coldwater flat,Noun,"A small, very inexpensive apartment having only the most rudimentary features and lacking a plumbing system to supply hot water"," chiefly US, dated","1955 August 29, ""Cinema: The Kid from Hoboken,"" Time (retrieved 27 Sep 2018): In Hoboken, in a coldwater flat (""one can to four families""), Frank was born on Dec. 12, 1915. 1974 April 26, Bernadine Morris, ""Shop Talk,"" New York Times (retrieved 27 Sep 2018): ""I used to drop in here on Saturdays, when I lived in a coldwater flat and couldn't afford to buy anything [] ,"" she reminisced. 2005 June 15, Peter Dickinson, ""Obituary: David Diamond,"" Independent (UK) (retrieved 27 Sep 2018): [Diamond] lived in Florence until 1965. He was on his third Guggenheim Fellowship and explained, ""I can make my income last and live extremely well with my own villa and garden at a cost that would provide a hole-in-the-wall, coldwater flat in America."" 2008 April 5, Rita Zekas, ""Quilty pleasure,"" The Star (Canada) (retrieved 27 Sep 2018): Page has been collecting and hoarding fabric since the early '70s, when she was a hippie living in a cold-water flat in Montreal.",False,False,False,False
45023,collodiotype,Noun,A picture obtained by the collodion process; a melanotype or ambrotype., dated,,False,False,False,False
45172,colly,Noun,"Alternative spelling of collie 1833, William Craig Brownlee, The Whigs of Scotland: Or, The Last of the Stuarts, vol", dated,"2[1], page 30:Can a Whig lick the feet o' the tyrant wha usurps oor Lord's throne, and accept o' ane indulgence frae him, hurled to him as a bane to a colly dog, binding himself to think as he thinks, and to preach as he wulls it; and to flatter tyranny in church and state, to win a paltry boon! 1847, Thomas Miller, The Boy's Country Book[2], page 80:On the moors and mountains of Scotland the shepherd sends out his colly with the sheep, far out of his sight, conscious that when he sets out to look for them, they will be found herded safely together. 1861, Francis Galton, Vacation Tourists and Notes of Travel in 1860[3], page 139:Colly dog's early training is a rude one, but I think that it is mutual, and that the shepherd picks up a good deal of dog during the process.",False,False,False,False
45582,colorcast,Verb,To broadcast television in color., dated,,False,False,False,False
45911,colourman,Noun,A man who makes or sells paint, dated,"Arthur Conan Doyle, The Adventure of the Retired Colourman He says he was junior partner of Brickfall and Amberley, who are manufacturers of artistic materials.",False,False,False,False
46465,combining weight,Noun,"The proportional weight, usually referred to hydrogen as a standard, and for each element a fixed multiple of the atomic weight, by which an element unites with another to form a distinct compound."," chemistry, dated",,False,False,False,False
46696,come high,Verb,To be expensive; to cost a great deal., dated,,False,False,False,False
46736,come it strong,Verb,To do or say too much.," dated, colloquial",,False,False,False,False
46737,come low,Verb,To be available cheaply; to cost little money., dated,,False,False,False,False
46744,come off,Verb,To have an orgasm, dated,"1928, DH Lawrence, Lady Chatterley's Lover:Don't people often come off together? she asked with naive curiosity.",False,False,False,False
46861,come to time,Verb,"To come forward in order to resume the contest when the interval allowed for rest is over and ""time"" is called 1834, Frederick Marryat, Jacob Faithful We fights for ten minutes or so, and then I hits him a round blow on the ear, and he falls down on the hard, and couldn't come to time", dated,"No wonder, poor fellow! for he had gone to eternity.",False,False,False,False
46918,comedian,Noun,A person who performs in theatrical plays, dated,"Synonyms: actor, player, thespian c. 1606, William Shakespeare, Antony and Cleopatra, Act V, Scene2,[1] [] the quick comedians Extemporally will stage us, and present Our Alexandrian revels; 1714, Susanna Centlivre, The Wonder, London: E. Curll and A. Bettesworth, Preface,[2] I Dont pretend to write a Preface, either to point out the Beauties, or to excuse the Errors, a judicious Reader may possibly discover in the following Scenes, but to give those excellent Comedians their Due, to whom, in some Measure the best Dramatick Writers are obligd. 1755, George Colman, The Connaisseur, London: R. Baldwin, Volume 1, p.1,[3] When a Comedian, celebrated for his excellence in the part of Shylock, first undertook that character, he made daily visits to the center of business, the Change, and the adjacent Coffee-houses; that by a frequent intercourse and conversation with the unforeskinnd race, he might habituate himself to their air and deportment. 1848, William Makepeace Thackeray, Vanity Fair, Chapter51,[4] Becky, the nightingale, took the flowers which he threw to her and pressed them to her heart with the air of a consummate comedian.",False,False,False,False
46928,comedienne,Noun,A female comedian., dated,,False,False,False,False
46987,comely,Adjective,Pleasing or attractive to the eye," dated, of a person","Synonym: pulchritudinous Antonym: homely (of a person) 1571, Roger Ascham, Toxophilus, the Schole, or Partitions, of Shooting. Contayned in II Bookes.[], imprinted at London,[]: By Thomas Marshe, OCLC 932903701; republished in The English Works of Roger Ascham,[], London: Printed for R[obert] and J[ames] Dodsley,[], and J[ohn] Newbery,[], 1761, OCLC 642424485, book 2, page 162:In hootinge at the prickes, hatye and quicke drawinge is neyther ure nor yet comely. (Can we date this quote?) South He that is comely when old and decrepit, surely was very beautiful when he was young. (Can we date this quote?) John Milton Not once perceive their foul disfigurement / But boast themselves more comely than before. 1918, Edgar Rice Burroughs, chapter IX, in The Land That Time Forgot:The chief's name was To-jo, and his household consisted of seven females and himself. These women were much more comely, or rather less hideous than those of Tsa's people; one of them, even, was almost pretty, being less hairy and having a rather nice skin, with high coloring.",False,False,False,False
46999,comeouter,Noun,Alternative form of come-outer," US, dated",,False,False,False,False
47177,comforter,Noun,A woollen scarf for winter," dated, chiefly Britain","1839, Charles Dickens, Nicholas Nickleby, Chapter 29,[1] [] round his neck he wore a flaming red worsted comforter, whereof the straggling ends peeped out beneath his threadbare Newmarket coat, which was very tight and buttoned all the way up. 1881, Felix L. Oswald, Physical Education, Popular Science Monthly June, 1881, p. 148,[2] The American schoolboy takes off his comforter and unbuttons his jacket before going in for a snowball fight. 1905, Baroness Emmuska Orczy, chapter 1, in The Fate of the Artemis[3]: [] Captain Markam had been found lying half-insensible, gagged and bound, on the floor of the sitting-room, his hands and feet tightly pinioned, and a woollen comforter wound closely round his mouth and neck; whilst Mrs. Markham's jewel-case, containing valuable jewellery and the secret plans of Port Arthur, had disappeared. []",False,False,False,False
