Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,10.1,11.1,12.1,13.1,10,11,12,13,14,15,16,17
10411,indicanuria,Noun,The presence of unusual amounts of indican in the urine., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
10621,indigestion,Noun,"A condition of heartburn, nausea, etc",,most often caused by eating too quickly.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
10747,indiscernibility,Noun,The state or characteristic of being indiscernible; inability to be observed,,"1999, Jeremy Waldron, The Law and Disagreement, ISBN, p. 240: If I drive without such a device, I am doing something wrong despite the indiscernability of the harm occasioned by the emissions from my car in particular.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or characteristic,,state,or,characteristic,,,,,,,,state,or,characteristic,,,,,,,,state,or,characteristic,,,,,,,,,,,,,,,,,,,,,,,
10821,indisposition,Noun,A state of not being disposed to do something; disinclination; unwillingness,,"1989, Thomas Robert Malthus, John Pullen, Principles of Political Economy (volume 2, page 435) He argued that the progress of wealth could be impeded not only by an indisposition to produce, but also by an indisposition to consume []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
10849,indistinction,Noun,The condition or fact of not being distinct or different; absence of distinguishing qualities or characteristics; undistinguishableness.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition or fact,,condition,or,fact,,,,,,,,condition,or,fact,,,,,,,,condition,or,fact,,,,,,,,,,,,,,,,,,,,,,,
11440,industrial peace,Noun,"A state in industrial relations in which both employer and employees abstain from industrial action, such as strikes and lockouts.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
11546,inebriation,Noun,The state or characteristic of drunkenness.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state or characteristic,,state,or,characteristic,,,,,,,,state,or,characteristic,,,,,,,,state,or,characteristic,,,,,,,,,,,,,,,,,,,,,,,
11810,inevitability,Noun,An inevitable condition or outcome., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition or outcome,,condition,or,outcome,,,,,,,,condition,or,outcome,,,,,,,,condition,or,outcome,,,,,,,,,,,,,,,,,,,,,,,
11856,inexistence,Noun,"The state of not being, not existing, or not being perceptible",,"1648, Robert Boyle, Seraphic Love[1], 1997 Kessinger ed. edition, ISBN, page 57:Our inexistence indeed was a condition, wherein nothing in us was capable of being a motive of God's love; but our enmity proceeded further, and made us worthy of his detestation; [] 1941, Giuseppe di Gioia, Swift are the Shadows[2], page 78:In order to prove the inexistence of God, he challenged Him to strike him down in five minutes while timing himself with a watch. 2007, Jacques-Alain Miller, The Sinthome, A Mixture of Symptom and Fantasy, in The Later Lacan[3], ISBN, page 57:Axiomatics (namely, that everything that will be used for the purposes of a demonstration is explained) does nothing more than formalizing this wiping clean in other words, inexistence is posed as the condition for necessity to emerge.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
11857,inexistence,Noun,"The state of existing in something 1663, Isaac Barrow, A Defence of the Blessed Trinity, in The Theological Works of Isaac Barrow[4], published 1830, page 188:that there is a mutual inexistence of one in all, and all in one; [] 1854, Christopher Walton, Notes and Materials for an Adequate Biography of the Celebrated Divine and Theosopher: William Law[5], page 207:She distinguished as to this, the inexistence in God from eternity, and the figurative manifestation in time",,"2005, Louis Dupre, The Enlightenment and the Intellectual Foundations of Modern Culture[6], ISBN, page 303:Berkeley's theory of the creature's permanent inexistence in God evoked a suspicion of pantheism.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
11914,inexposure,Noun,A state of not being exposed.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
11940,inextinguishability,Noun,The state of not being extinguishable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
12008,infamy,Noun,A reprehensible occurrence or situation,,"1934, Agatha Christie, chapter 8, in Murder on the Orient Express, London: HarperCollins, published 2017, page 251:'All for a pig of a man who should have gone to the chair. It is an infamy that he did not.'",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,occurrence or situation,,occurrence,or,situation,,,,,,,,occurrence,or,situation,,,,,,,,occurrence,or,situation,,,,,,,,,,,,,,,,,,,,,,,
12036,infant respiratory distress syndrome,Noun,A condition that occurs in premature infants due to underdeveloped lungs and surfactant deficiency., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
12363,inferno,Noun,A place or situation resembling Hell,,D. C. Worcester At each sudden explosion in the inferno below they sprang back from the brink [of the volcanic crater].,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,place or situation resembling,,place,or,situation,resembling,,,,,,,place,or,situation,resembling,,,,,,,place,or,situation,resembling,,,,,,,,,,,,,,,,,,,,,,
12413,infestation,Noun,"The presence of a large number of pest organisms in an area or field, on the surface of a host or anything that might contact a host, or in the soil.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
12714,inflammation,Noun,"A condition of any part of the body, consisting of congestion of the blood vessels, with obstruction of the blood current, and growth of morbid tissue", medicine,"It is manifested outwardly by redness and swelling, attended with heat and pain.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
13113,information symmetry,Noun,A condition in which all relevant information is known to all parties involved,,"For example, in the stock market, stock information has a full public disclosure, and all investors are in the same position to share information.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
13414,infraposition,Noun,A situation or position beneath,,(Can we find and add a quotation of Kane to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation or position beneath,,situation,or,position,beneath,,,,,,,situation,or,position,beneath,,,,,,,situation,or,position,beneath,,,,,,,,,,,,,,,,,,,,,,
13961,inhabitancy,Noun,The condition of inhabiting or of being inhabited; occupancy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
15168,inoccupancy,Noun,"The state of having no occupants, the state of being unoccupied.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
15444,inquilinism,Noun,"The situation where one animal lives commensally in the nest, burrow, or dwelling place of an animal of another species",,"2016 January 26, Allometric Scaling of Patrolling Rate and Nest Volume in Constrictotermes cyphergaster Termites: Hints on the Settlement of Inquilines, in PLOS ONE[1], DOI:10.1371/journal.pone.0147594:Among such traits, propensity to inquilinism in termites is known to relate positively to colony size.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation,,situation,,,,,,,,,,situation,,,,,,,,,,situation,,,,,,,,,,,,,,,,,,,,,,,,,
16244,insolvency,Noun,The condition of having more debts than assets.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
16369,inspiration,Noun,"A person, object, or situation which quickens or stimulates an influence upon the intellect, emotions or creativity",,"The trip was an inspiration to her for writing a book. 2008 April 5, George W. Bush, Presidential Radio Address: The people of Ukraine and Georgia are an inspiration to the world, and I was pleased that this week NATO declared that Ukraine and Georgia will become members of NATO.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,"person , object , or situation",,person,",",object,",",or,situation,,,,,person,",",object,",",or,situation,,,,,person,",",object,",",or,situation,,,,,,,,,,,,,,,,,,,,
16446,instability,Noun,"A state that is not in equilibrium, or in which a small change has a large irreversible effect."," physics, countable",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
17077,insulation,Noun,The state of a body so separated., engineering,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
17092,insulinaemia,Noun,The (normal) presence of insulin in the bloodstream, pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,presence,,presence,,,,,,,,,,presence,,,,,,,,,,presence,,,,,,,,,,,,,,,,,,,,,,,,,
17622,intemperament,Noun,A bad state,,the intemperament of an ulcerated part (Can we find and add a quotation of Harvey to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
17740,intensionality,Noun,The condition of having an intension.," logic, mathematics",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
17779,intent,Noun,The state of someones mind at the time of committing an offence., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
17880,interaction,Noun,The situation or occurrence in which two or more objects or events act upon one another to produce a new effect; the effect resulting from such a situation or occurrence,,"Be aware of interactions between different medications. 2019 February 3, UN Study: China, US, Japan Lead World AI Development, in Voice of America[1], archived from the original on 7 February 2019:Such technologies will also shape future human interaction with the machines we created, he added. Audio (US)(file)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,situation or occurrence,,situation,or,occurrence,,,,,,,,situation,or,occurrence,,,,,,,,situation,or,occurrence,,,,,,,,,,,,,,,,,,,,,,,
18018,interbeing,Noun,A state of connectedness and interdependence of all phenomena., religion,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
18794,intereffect,Noun,The condition of two or more things affecting each other.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,condition,,condition,,,,,,,,,,condition,,,,,,,,,,condition,,,,,,,,,,,,,,,,,,,,,,,,,
20304,interpassivity,Noun,"A state of passivity, particularly cognitive or emotional passivity, enabled or facilitated by the appearance or potential of interactivity 1998, Slavoj iek, Cyberspace, or, How to Traverse the Fantasy in the Age of the Retreat of the Big Other, in Public Culture[1], volume 10, number 3, page 483: [] interpassivity, the exact obverse of ""interactivity,"" which refers to the sense of being active through another subject who does the job for one [] 2009, Mark Fisher, chapter 3, in Capitalist Realism: Is There No Alternative?, Zero Books, ISBN:A film like Wall-E exemplifies what Robert Pfaller has called interpassivity: the film performs our anti-capitalism for us, allowing us to continue to consume with impunity",,"2010, Juha Suoranta; Tere Vadn, Wikiworld, Pluto Press, page 133: [] the true motivation for readymade laughter in TV comedies is interpassivity: I don't have to engage in recognising, sympathising with and interpreting the drama.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
20952,intersexuality,Noun,"The state of having the physical features of both sexes, or of having ambiguous sex, i.e",,not unambiguously male or female.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False,False,,state,,state,,,,,,,,,,state,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,
