0,1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9,Unnamed: 0,abbreviation,abbreviation_for_term,acronym,acronym_for_term,antonym,antonym_for_term,astrology,attribute,attributive_form,attributive_form_for_term,body,childish,colloquial,dated,definition,disease,domain,domain2,euphemistic,field,folklore,humorous,informal,jargon,literary,literature,main_noun_maria,main_noun_nltk,matter,measure,misspelling,misspelling_for_term,mythology,nonstandard,obsolete,offensive,plural,plural_for_term,pos,process,property,rare,role,slang,slur,supplementary_info,synonym,synonym_for_term,term,theology,units,vulgar
disease,,,,,,,,,,,,,,,,,,51741,False,,False,,False,,False,False,False,,False,False,False,False,A bacterial disease of potatoes.,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,soft rot,False,False,False
disease,,,,,,,,,,,,,,,,,,56217,False,,False,,False,,False,False,False,,False,False,False,False,A fungal disease of soybeans and other legumes.,True, phytopathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,soybean rust,False,False,False
disease,,,,,,,,,,,,,,,,,,57753,False,,False,,False,,False,False,False,,False,False,False,False,A disease of horses characterized by a bony swelling developed on the hock as the result of inflammation of the bones,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"1920, Peter B. Kyne, The Understanding Heart, Chapter XII As an inventor, Bob Mason suggested, you're a howling success at shooting craps! If I were as free of spavins, ringbone, saddle-galls, and splints as you are, I'd have that nanny-goat in here, hog-tie her, flop her and let the boy help himself. []",False,,spavin,False,False,False
disease,,,,,,,,,,,,,,,,,,62585,False,,False,,False,,False,False,False,,False,False,False,False,disease of the spleen,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,splenopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,62680,False,,False,,False,,False,False,False,,False,False,False,False,"A disease affecting the splint bones, as a callosity or hard excrescence.",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,splint,False,False,False
disease,,,,,,,,,,,,,,,,,,63298,False,,False,,False,,False,False,False,,False,False,False,False,Any joint disease of the vertebral column,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,spondyloarthropathy,False,False,False
disease,,,,,,,,,,,,,,,,,,63320,False,,False,,False,,False,False,False,,False,False,False,False,A degenerative disease in which the vertebral joints of the spine become stiff and then fused.,True, medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,spondylosis,False,False,False
disease,,,,,,,,,,,,,,,,,,63960,False,,False,,False,,False,False,False,,False,False,False,False,"A disease caused by infection with the fungus Sporothrix schenckii, sometimes acquired from roses",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"2008 May 26, Anemona Hartocollis, Health Risks Hiding in the Grass, in New York Times[1]:Rose bushes can carry an organism that causes sporotrichosis, a fungal infection.",False,,sporotrichosis,False,False,False
disease,,,,,,,,,,,,,,,,,,65332,False,,False,,False,,False,False,False,,False,False,False,False,"A tropical disease causing a sore throat and tongue, and disturbed digestion; psilosis.",True, medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sprue,False,False,False
disease,,,,,,,,,,,,,,,,,,66999,False,,False,,False,,False,False,False,,False,False,False,False,A viral disease of squirrels caused by a parapoxvirus,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,squirrelpox,False,False,False
disease,,,,,,,,,,,,,,,,,,67818,False,,False,,False,,False,False,False,,False,False,False,False,"A disease of horses and other animals, attended by reeling, unsteady gait or sudden falling parasitic staggers apoplectic or sleepy staggers",True, veterinary medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,stagger,False,False,False
menkes,disease,,,,,,,,,,,,,,,,,71476,False,,False,,False,,False,False,False,,False,False,False,False,Menkes disease,True,,False,False,False,False,False,False,False,False,False,,Menkes disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,steely hair disease,False,False,False
bone,disease,,,,,,,,,,,,,,,,,73918,False,,False,,False,,False,False,False,,False,False,False,False,A bone disease of this region.,True, veterinary medicine,False,False,False,False,False,False,False,False,False,,bone disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,stifle,False,False,False
disease,,,,,,,,,,,,,,,,,,75431,False,,False,,False,,False,False,False,,False,False,False,False,Any disease of the mouth,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,stomatopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,75646,False,,False,,False,,False,False,False,,False,False,False,False,A disease of honey bees caused by Aspergillus fungi that cover the larvae with a hard layer of powdery spores,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"1978, Roger A. Morse, Honey Bee Pests, Predators, and Diseases, page 93:Stonebrood disease of honey bees is rare and is considered to be of minor importance to beekeepers. Both brood and adult bees are susceptible to attack by several species of fungi belonging to the genus Aspergillus.",False,,stonebrood,False,False,False
disease,,,,,,,,,,,,,,,,,,77379,False,,False,,False,,False,False,False,,False,False,False,False,A disease of horses caused by an infection by the bacterium Streptococcus equi,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"1816, Richard Lawrence, The complete farrier, and British sportsman (page 245) The Vives, like the strangles, is most incident to young horses, and usually proceeds from the same causes, such as catching cold, being over-heated, or over-worked, about the time of shedding their teeth.",False,,strangles,False,False,False
disease,diphtheria,,,,,,,,,,,,,,,,,77387,False,,False,,False,,False,False,False,,False,False,False,False,The disease diphtheria.,True, poetic,False,False,False,False,False,False,False,False,False,,disease diphtheria,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,strangling angel of children,False,False,False
disease,,,,,,,,,,,,,,,,,,78385,False,,False,,False,,False,False,False,,False,False,False,False,Any disease caused by infection by streptobacillus bacteria,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,streptobacillosis,False,False,False
disease,,,,,,,,,,,,,,,,,,79932,False,,False,,False,,False,False,False,,False,False,False,False,A disease caused by infection by roundworms of the superfamily Strongyloidea,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,strongyloidosis,False,False,False
disease,,,,,,,,,,,,,,,,,,80391,False,,False,,False,,False,False,False,,False,False,False,False,"A disease of citrus trees characterized by stunted growth and misshapen fruit, caused by Spiroplasma citri",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"1966, Israel Journal of Botany - Volumes 15-17, page 131:The extremely low number of control plants infected by stubborn disease suggests that natural spread of stubborn in the vicinity of the experiments is much slower than that reported for psylla-borne greening in South Africa (Schwarz, 1964). 1967, Walter Reuther, The Citrus Industry, Volume IV, ISBN, page 129:With evidence that the causal agent of stubborn is spread by insects, control or prevention of this disease will prove more difficult than formerly thought to be. 2012, Vincenzo Vacante Uri Gerson, Integrated Control of Citrus Pests in the Mediterranean Region, ISBN:Sectorial infection of stubborn could be stable for long periods, but may be manifested once the trees are severely pruned, this causing the system spread of S. citri to other non-infected parts.",False,,stubborn,False,False,False
disease,,,,,,,,,,,,,,,,,,81180,False,,False,,False,,False,False,False,,False,False,False,False,"A disease in sheep and cattle, caused by a tapeworm and marked by great nervousness or by dullness and stupor.",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,sturdy,False,False,False
cat,scratch,,,,,,,,,disease,,,,,,,,81764,False,,False,,False,,False,False,False,,False,False,False,False,cat scratch disease,True,,False,False,False,False,False,False,False,False,False,,cat scratch disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,subacute regional lymphadenitis,False,False,False
disease,,,,,,,,,,,,,,,,,,90002,False,,False,,False,,False,False,False,,False,False,False,False,"A disease of avocado trees, resulting in lower yields and discoloured fruit",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"2008, Integrated Pest Management for Avocados (page 77) Sunblotch is easily overlooked and a tree can become infected in many different ways []",False,,sunblotch,False,False,False
disease,,,,,,,,,,,,,,,,,,94472,False,,False,,False,,False,False,False,,False,False,False,False,A rare degenerative disease involving the gradual deterioration and death of selected areas of the brain.,True," medicine, neurology",False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,supranuclear palsy,False,False,False
