Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process
30561,reverse rape,Noun,The act of a female raping a male,,"1986, Bob Larson, Larson's Book of Family Issues (page 149) Minutes later it was over and the victim, Doug, an advertising executive in Connecticut, had been raped by a woman. Occurrences of reverse rape have increased dramatically in recent years. 2006, Suellen Diaconoff, Through the Reading Glass: Women, Books, and Sex in the French Enlightenment To understand why she reacted in that way to both the social climate of rape and the rape of the woman reader in Les Liaisons, it is instructive to remember how every rape in Laclos is a staged event simultaneously high-spirited and cruel as with Cecile, paradoxical as with Merteuil's reverse-rape of Prevan, and both theatrical and repugnantly sentimental as with Madame de Tourvel, who is permitted short-lived bliss before consigning herself to near-madness and death. 2011, John Sears, Stephen King's Gothic [] female invasive orality (and King's metaphors for the process of lifesaving revolve around a kind of reverse rape, the male author 'being raped back into life by the woman's stinking breath' (M, 7), as the text misogynistically expresses it). 2012, Jacqueline Stodnick, Rene Trilling, A Handbook of Anglo-Saxon Studies Judith's decapitation of Holofernes is often interpreted as a kind of reverse rape, in which a woman penetrates the male body rather than allowing a man to penetrate her own.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30586,reverse transcription,Noun,The process of creating double-stranded DNA from a single-stranded RNA template (the reverse of the standard process), genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30618,reversing,Noun,An act of reversal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30632,reversion,Noun,The action of reverting something.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30633,reversion,Noun,The action of returning to a former condition or practice; reversal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30634,reversion,Noun,The fact of being turned the reverse way.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30635,reversion,Noun,The action of turning something the reverse way.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30663,revert,Noun,The act of reversion (of e.g, computing,a database transaction or source control repository) to an earlier state. We've found that git reverts are at least an order of magnitude faster than SVN reverse merges.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30798,reviewing,Noun,"The act by which something is reviewed, or thought about again; a mental review",,"1995, Iain Banks, Whit Sleep came for me eventually, after many more reviewings of the long, involved and fractious day, and many more attempts to stop thinking about all the mysteries surrounding me.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30811,revilement,Noun,The act of reviling.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30830,revindication,Noun,An act of revindicating.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30849,revirginization,Noun,The process of revirginizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30861,revisal,Noun,The act of revising; a revision.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30879,revision,Noun,"The process of revising: The action or process of reviewing, editing and amending", uncountable,"2002, James D. Lester, James D. Lester, Jr, Writing Research Papers, page 195, Revision can turn a passable paper into an excellent one and change an excellent one into a radiant one. 2004, Mara Kalnins (editor), Note on the Text, Joseph Conrad, Victory: An Island Tale, page xxxix, The full history of its composition, revision, transmission, and publication is a complex and intricate one beyond the necessarily limited scope of this Note, [] . 2010, Dov M. Gabbay, Franz Guenthner (editors), Handbook of Philosophical Logic, Volume 16, page 37, Many formalisms for belief revision use extraneous mechanisms for deciding what beliefs to keep and this makes it harder to iterate the process. (Britain, Australia, New Zealand) The action or process of reviewing something previously learned, especially ones notes in preparation for a test or examination. All that last minute revision really paid off in the exam! I got top marks! 2008, Philip A. Kalra (editor), Essential Revision Notes in Medicine for Students, Volume 1.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30901,revisit,Noun,An act of revisiting; a second or subsequent visit.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30904,revisitation,Noun,"An act of revisiting 2009 March 3, Richard Ouzounian, Will Ferrell's masterful and frightening portrayal of Bush, in Toronto Star[1]:However, considering the broadly comic stereotypes that Ferrell has been trafficking in during his subsequent film career, there wasn't really much hope that this revisitation of Bush past would be more than a breezy series of frat boy-styled jokes.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
30908,revisiting,Noun,The act of visiting again,,"1850, Catherine Crowe, The night-side of nature; or, Ghosts and ghost-seers (page 190) The old, so called, superstition of the people, that a person's ""dying with something on his mind"" is one of the frequent causes of these revisitings, seems, like most other of their superstitions, to be founded on experience.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
